x
1653	NR1I2
1654	AGPS
1655	MIRLET7D
1656	ZCCHC10
1657	LDLRAP1
1658	SRPK1
1659	FAM102B
1660	THRA
1661	SLC35E1
1662	PNKD
1663	TECPR1
1664	ASH1L
1665	CMAS
1666	DSC3
1667	RGS20
1668	CNTNAP5
1669	SPATS2
1670	DDX24
1671	CD2AP
1672	ANKRD34A
1673	NUP62CL
1674	TTC3
1675	ATP11A
1676	ARID1B
1677	HERC2P7
1678	PEG10
1679	ZFAND3
1680	FGF9
1681	SPATA6L
1682	IGFLR1
1683	OSGIN2
1684	DYRK1A
1685	MRPL43
1686	DSCAM
1687	DRAP1
1688	KIF1B
1689	GOLGA5
1690	LRRC47
1691	MAGI1
1692	PCDHB15
1693	SLC9B2
1694	GLRX3
1695	FA2H
1696	ZNF155
1697	GABRA6
1698	BLMH
1699	ELK4
1700	CYP4F12
1701	SARAF
1702	TMCO3
1703	TIMP3
1704	QKI
1705	TNKS2
1706	GNAL
1707	ACKR4
1708	BCL9L
1709	MAPKAPK5
1710	LOC101928446
1711	ECSIT
1712	PPP5D1P
1713	CCDC125
1714	ITSN1
1715	TBX3
1716	FN1
1717	HNRNPD
1718	ERICH1
1719	PIK3C3
1720	WRN
1721	UBE2U
1722	EID2
1723	PRPS1
1724	CDC42SE2
1725	EZH2
1726	PLA2G4F
1727	THY1
1728	ZNF26
1729	VSIG4
1730	RMC1
1731	PAX4
1732	TLK1
1733	LST1
1734	LINC02537
1735	SLITRK4
1736	SIVA1
1737	MUL1
1738	RELL1
1739	ATP6V0A1
1740	OGN
1741	RTN4
1742	MPL
1743	MCM3
1744	TPI1
1745	CAHM
1746	LRATD2
1747	ADCYAP1
1748	PAK6
1749	BPI
1750	DLAT
1751	LEPR
1752	XRCC4
1753	HMGN5
1754	LOC105375253
1755	SCML2
1756	GDE1
1757	ARF4
1758	TARBP1
1759	HSPA14
1760	BCLAF1
1761	YIPF4
1762	POU3F1
1763	HAGLR
1764	ASXL1
1765	BCL11A
1766	CTBP1
1767	TUBGCP4
1768	SH3D19
1769	ATP5MJ
1770	SUPT20H
1771	CDC14B
1772	NDFIP1
1773	PLD6
1774	SPRY2
1775	RBMX2
1776	TBC1D2B
1777	SUCLG2-DT
1778	MORN4
1779	PAXIP1-AS2
1780	ETV6
1781	TEX45
1782	SLC7A8
1783	LOC105373942
1784	REX1BD
1785	NFIC
1786	STIM2
1787	TAF11
1788	FGD3
1789	DDX5
1790	LINC00115
1791	PRPF40A
1792	SEC61A2
1793	CD34
1794	CAPZA2
1795	UBE2W
1796	EMC7
1797	ADAM33
1798	C3orf18
1799	SNX3
1800	USP10
1801	CNNM2
1802	DLG3
1803	PRKAG2
1804	LOC100505728
1805	KIR2DL4
1806	RUFY3
1807	LIMD1
1808	MAP9
1809	HPS3
1810	NODAL
1811	PFKFB4
1812	TREML2
1813	VEZF1
1814	NCALD
1815	SCAF11
1816	NEDD9
1817	GABRA2
1818	CNTNAP4
1819	BDNF
1820	NKIRAS1
1821	HOXB7
1822	AGO2
1823	CDKN1B
1824	SHANK2
1825	TINCR
1826	BLOC1S6
1827	NEK2-DT
1828	MPRIP
1829	ARHGEF37
1830	MTR
1831	TERF2IP
1832	PRKDC
1833	HIPK4
1834	TRABD
1835	TMEM33
1836	PLA2G5
1837	TMEM237
1838	WDFY4
1839	LINC02350
1840	HNRNPLL
1841	MED11
1842	TIA1
1843	CALM1
1844	ST18
1845	ZXDA
1846	GABRB3
1847	B4GALT6
1848	GLMP
1849	EMILIN2
1850	DNAJA1
1851	SYNJ1
1852	RALGPS2
1853	ABCC8
1854	ZNF641
1855	GNAO1
1856	SH3GL3
1857	ROBO2
1858	GAB1
1859	LRRC75B
1860	TRAF3
1861	MCFD2
1862	PRELID3B
1863	MAP2K3
1864	LSAMP
1865	AUTS2
1866	ZNF358
1867	UBE2G1
1868	SPATS2L
1869	ATP5PF
1870	USP45
1871	C3orf49
1872	CTSB
1873	VPS35L
1874	AGFG1
1875	TMEM19
1876	NOS1
1877	SRGAP2
1878	ASTN2
1879	FASTK
1880	ACP1
1881	PPIE
1882	SOAT1
1883	ST8SIA2
1884	LHFPL3-AS1
1885	PDE4DIP
1886	TMEM268
1887	EFCAB6
1888	DPPA2
1889	WASF2
1890	DDR1-DT
1891	CDH8
1892	GSN
1893	FBXO28
1894	SNHG29
1895	MMD
1896	RRBP1
1897	CEP120
1898	MSI2
1899	TDRD9
1900	RBP4
1901	AKT3
1902	HDGFL3
1903	KIF3C
1904	CPEB3
1905	RC3H2
1906	IGSF6
1907	H6PD
1908	MANBA
1909	NELL2
1910	ETFDH
1911	YIPF6
1912	EBF1
1913	R3HCC1
1914	KPNA4
1915	EPHA4
1916	CHI3L2
1917	PPHLN1
1918	FAT1
1919	CLUL1
1920	RFFL
1921	C18orf25
1922	NBPF4
1923	MAP3K3
1924	FBXW7
1925	NR5A2
1926	BTF3
1927	SMARCA4
1928	LOC101929279
1929	PLXNB3
1930	FOXK1
1931	C19orf25
1932	MYO1D
1933	SGCB
1934	ZNF430
1935	SEC22A
1936	NEUROD1
1937	SUSD5
1938	SFI1
1939	TTLL10
1940	LOC105370687
1941	IGSF22
1942	S100A10
1943	ATF7IP
1944	SQLE
1945	BTBD3
1946	MAPK1
1947	AGAP1
1948	RAB3IP
1949	COPG2IT1
1950	GTF2H1
1951	SLC44A5
1952	LOC101928551
1953	SRGAP3
1954	ACSF3
1955	RHOBTB2
1956	SCAMP1
1957	KIF5C
1958	TBX18
1959	RUFY2
1960	KDM5B
1961	GMDS-DT
1962	ZNF492
1963	D21S2088E
1964	SENP5
1965	CKMT2
1966	ASB16
1967	FBN2
1968	OSBPL7
1969	CDK19
1970	UBAC2-AS1
1971	NCAM2
1972	ESRRB
1973	ZNF638
1974	SEZ6L
1975	TRNP1
1976	PFKFB2
1977	TBX3
1978	CBX6
1979	MRPL20
1980	BANK1
1981	PLXNA4
1982	PCA3
1983	AOC3
1984	WDSUB1
1985	CSNK1A1
1986	RHBDD2
1987	AGAP3
1988	LEF1-AS1
1989	DAP3
1990	CFLAR
1991	BCL6
1992	ULK2
1993	TMEM59
1994	AKAP6
1995	RHOF
1996	RAF1
1997	NAE1
1998	ZNF470
1999	ZNF207
2000	CSNK2A2
2001	KIN
2002	TMEM68
2003	JAKMIP1
2004	SLC16A3
2005	TMEM92-AS1
2006	HBA2
2007	ATP2C1
2008	ACTG1
2009	BCL2L14
2010	CAMTA1
2011	LINC01558
2012	TMEM126A
2013	DGKE
2014	CENPT
2015	ZNF385A
2016	SELENOP
2017	JAK3
2018	PRKCA-AS1
2019	KATNBL1
2020	SNAP29
2021	MYO5C
2022	OR1G1
2023	ADAMTS1
2024	TPCN2
2025	NRIP3
2026	MAP1A
2027	FKBP7
2028	PRB1
2029	CSNK1D
2030	DEPTOR
2031	ZNF518A
2032	PPM1L
2033	DLGAP2
2034	GEMIN5
2035	NUDCD3
2036	ANK2
2037	CALR
2038	SELENOH
2039	SLC39A9
2040	LEPROT
2041	NDUFA12
2042	EIF1AY
2043	LAMA1
2044	GFAP
2045	HLA-DRB6
2046	CAPN3
2047	PARVB
2048	CELF3
2049	ELL2
2050	CBFA2T2
2051	GRIA3
2052	ZFP3
2053	PTOV1-AS2
2054	KCNG3
2055	TCP11L1
2056	PCNX4
2057	MS4A5
2058	HIVEP2
2059	DHRS9
2060	CLTRN
2061	C1QBP
2062	ZNF663P
2063	HMOX1
2064	TRIB1
2065	H2AZ1
2066	HSPBP1
2067	TMC6
2068	C1QTNF3
2069	ZNF546
2070	ZDHHC6
2071	STN1
2072	RPRML
2073	ERBIN
2074	PPIA
2075	RBM48
2076	ARHGAP24
2077	PPP1R32
2078	CLCN5
2079	NUDT16L2P
2080	C2orf42
2081	MSL3
2082	LRRC34
2083	CFAP298
2084	DMAC1
2085	NAP1L2
2086	YWHAZ
2087	HINT3
2088	GPR85
2089	TADA2B
2090	ZNF684
2091	LINC02504
2092	OPCML
2093	UHMK1
2094	FGFR1
2095	EMC3
2096	FAM32A
2097	YME1L1
2098	PNPO
2099	LACC1
2100	SLC31A2
2101	SCN3B
2102	SNX10
2103	GRIK2
2104	SNX29
2105	MAP4
2106	LAMC1
2107	KNOP1
2108	ERICH4
2109	ADD2
2110	PITPNM3
2111	MASP1
2112	FRYL
2113	MSH4
2114	DCLK1
2115	CLU
2116	JAG2
2117	BHLHE22
2118	MAPT
2119	SPPL3
2120	CST9L
2121	SV2B
2122	FIP1L1
2123	GSTM3
2124	NHLRC2
2125	CD82
2126	PHACTR1
2127	BBS9
2128	SOX11
2129	RTN1
2130	LINC01006
2131	CBX6
2132	FBXO3
2133	NHLRC3
2134	FAM178B
2135	DUSP22
2136	TAF15
2137	SLAIN1
2138	RC3H1
2139	GUSBP1
2140	PRKCA
2141	XIAP
2142	BOK
2143	G3BP2
2144	WASF1
2145	PLIN5
2146	LINC02400
2147	NRN1
2148	ZNRD2
2149	DTNBP1
2150	MRPS16
2151	PEAR1
2152	CNIH4
2153	RNPEPL1
2154	EIF2A
2155	PTK2B
2156	OXR1
2157	GRIA3
2158	YRDC
2159	SEC24D
2160	PABPC1L2B
2161	CD3G
2162	CCDC80
2163	MLLT3
2164	LCNL1
2165	SRCIN1
2166	SMARCA4
2167	PPIG
2168	YAP1
2169	HDAC7
2170	SAMHD1
2171	GRIA2
2172	PRPF38A
2173	NYAP1
2174	GRM5
2175	RBL2
2176	GLRA2
2177	C4orf54
2178	MYT1L
2179	DLG5
2180	MATR3
2181	UBAC2
2182	CASD1
2183	TSPYL1
2184	TMEM123-DT
2185	KIF3A
2186	GRP
2187	IDS
2188	PKNOX1
2189	TRIP11
2190	ATPAF1
2191	GRSF1
2192	LEF1
2193	LIPF
2194	EMP2
2195	GRIA1
2196	ANKRD65
2197	STK24
2198	RBM26-AS1
2199	KCTD2
2200	PDGFRA
2201	FAM71E2
2202	KLHDC3
2203	RRAGA
2204	CIT
2205	TRMU
2206	METTL13
2207	HSPA8
2208	APOC1
2209	HMBOX1
2210	ECT2
2211	LSM8
2212	LIG3
2213	PGR
2214	ZSCAN20
2215	ZPR1
2216	CEP63
2217	M1AP
2218	TM2D3
2219	PREPL
2220	CBL
2221	HNRNPL
2222	EPB41L4B
2223	GGNBP2
2224	RPS6KA3
2225	PIP4K2B
2226	TMED2
2227	WSB1
2228	NCR3LG1
2229	PIAS1
2230	FRG1JP
2231	TMEM263
2232	ERICH1
2233	F7
2234	ABCB9
2235	JKAMP
2236	IVD
2237	JTB
2238	LSP1P5
2239	CABLES1
2240	GABRG2
2241	PIK3IP1-DT
2242	CFAP95
2243	SMC2
2244	GRIK2
2245	RCN1
2246	DHPS
2247	PTBP1
2248	WTAP
2249	DAPP1
2250	FUNDC1
2251	SAMD5
2252	ANKRD11
2253	RAP2B
2254	FAM149B1
2255	MFAP3L
2256	TMED7
2257	EPHA5-AS1
2258	CAAP1
2259	SLC4A1AP
2260	ANKRD13A
2261	ETV1
2262	ST6GALNAC1
2263	HS3ST1
2264	SLC22A25
2265	NIPBL
2266	PDE10A
2267	GRHL2
2268	VAPB
2269	MAP2K2
2270	ATP9A
2271	UNC5D
2272	UCHL1
2273	RAB11FIP1
2274	TGIF2
2275	CHD9
2276	RAB3C
2277	RABEP2
2278	STAT1
2279	POLH
2280	FCN1
2281	ZNF613
2282	PCLAF
2283	LOC101929586
2284	CACNA1B
2285	SPATS2
2286	SELPLG
2287	STRBP
2288	RPS6KA6
2289	PIWIL4
2290	CDS2
2291	RBM15
2292	MICOS10
2293	GAPVD1
2294	BNIPL
2295	CD200
2296	ATF7IP
2297	CSNK2A2
2298	SYNPO
2299	USP48
2300	ANKS6
2301	AMPH
2302	HHLA3
2303	EIF3K
2304	KCNV1
2305	YME1L1
2306	MYD88
2307	LOC644135
2308	USP9X
2309	LINC01128
2310	CXXC4
2311	RGS4
2312	SGCG
2313	AVPR2
2314	NRP2
2315	TRMT2B
2316	VDAC1
2317	ZCCHC2
2318	CAPRIN1
2319	PRKCA
2320	SHISA2
2321	RSU1
2322	NCALD
2323	WDR82
2324	PXDN
2325	CHST1
2326	SORBS2
2327	RAB3B
2328	LOC100190986
2329	PSD3
2330	SSX2IP
2331	CALCOCO2
2332	HTR2B
2333	SPSB1
2334	MAP3K2
2335	ERVH-6
2336	FANCB
2337	STEAP1B
2338	PDS5B
2339	CLEC7A
2340	PML
2341	RIT1
2342	ARAP2
2343	MTPN
2344	SYCP1
2345	ITGA1
2346	TXNL1
2347	ARL10
2348	MATR3
2349	RIMBP2
2350	ALPK2
2351	PDE5A
2352	RAPGEF3
2353	HMOX2
2354	CHD2
2355	CNTNAP4
2356	KLHL42
2357	SORBS1
2358	SLC30A7
2359	ZNF691
2360	NSG2
2361	GPR153
2362	CDK14
2363	YME1L1
2364	SIGLEC6
2365	MROH2B
2366	CPM
2367	CABP1
2368	CHST6
2369	PREPL
2370	SFN
2371	DSTYK
2372	WWOX
2373	ID2-AS1
2374	FAM184B
2375	CALML4
2376	IDH3A
2377	IPO5P1
2378	CCDC88C
2379	SEL1L3
2380	NOVA2
2381	POLR2J2
2382	PHIP
2383	FAM201A
2384	RAB21
2385	PHYKPL
2386	LINC01140
2387	RBFOX1
2388	NEGR1
2389	AKAP10
2390	ARIH2
2391	ZACN
2392	STOML2
2393	MAP3K20
2394	MESD
2395	LOC100130111
2396	ENY2
2397	HSPH1
2398	SLX4
2399	GAPDH
2400	FRAS1
2401	MTHFR
2402	SAMD4A
2403	STK17B
2404	PRR3
2405	EPHA4
2406	MYCBP2
2407	CYP2A7
2408	RIPK1
2409	LOC254028
2410	ARHGDIA
2411	SNX20
2412	GTF2IRD2
2413	MARCHF11
2414	NOL4L
2415	ANKRD13D
2416	PRKX
2417	GTF2E1
2418	TPGS2
2419	ZNF311
2420	OSMR
2421	PDE8A
2422	PLPPR5-AS1
2423	DDX59
2424	LINC01184
2425	FOXO3
2426	SMAD9
2427	FGD1
2428	SLC27A2
2429	TMEM106C
2430	COL4A3
2431	TP53BP1
2432	FKBP4
2433	MRPL15
2434	GNAQ
2435	CELF5
2436	CAPZB
2437	SUN1
2438	HSD17B14
2439	UBE2R2
2440	SLC22A23
2441	DIABLO
2442	LOC100127938
2443	LCMT1
2444	SREK1IP1
2445	PDLIM5
2446	CREBZF
2447	HEXD
2448	TXNL4A
2449	CLEC4E
2450	ALDOA
2451	VLDLR
2452	SLC41A2
2453	RAB6A
2454	NTRK3
2455	AARS2
2456	MYOZ1
2457	LATS2
2458	LHFPL4
2459	ORMDL1
2460	GATA2-AS1
2461	ARHGEF9
2462	TRPM7
2463	LINC01012
2464	FHOD3
2465	AMFR
2466	TMF1
2467	SLC44A1
2468	VASH1
2469	MACROD1
2470	UBXN1
2471	UBA5
2472	TRIM56
2473	PCLO
2474	POLR3B
2475	NMNAT2
2476	INPP5F
2477	TCFL5
2478	MGAT5
2479	HSP90AA1
2480	S100PBP
2481	ATXN7L3B
2482	ZMAT3
2483	TMEM255A
2484	INPP4A
2485	SCARB1
2486	HGS
2487	RSBN1
2488	GCC2
2489	ST8SIA3
2490	GABRA2
2491	DAB1
2492	TRIM33
2493	CREB5
2494	SPRY1
2495	NCBP3
2496	SNRNP70
2497	PIK3CB
2498	RBMX2
2499	LZIC
2500	IRF1-AS1
2501	COMMD9
2502	DDX3X
2503	AMPD1
2504	SORD
2505	NPRL3
2506	ZNF697
2507	CCDC71
2508	PPM1H
2509	GPR19
2510	SCAMP1
2511	NMUR2
2512	ANKRD36
2513	DAAM2
2514	LMO4
2515	DPH5
2516	UBE2H
2517	HIF1AN
2518	TIMM10
2519	TMEM80
2520	PPT2
2521	EXOC1
2522	NBDY
2523	LINC00652
2524	ORMDL1
2525	ATP6V1D
2526	AFG3L2
2527	BAD
2528	MTPAP
2529	FMO5
2530	TCTN1
2531	LMX1A-AS1
2532	LARP1
2533	PLCH1
2534	SLITRK5
2535	AQP3
2536	IL21R
2537	PHF20
2538	L1CAM
2539	FSD1L
2540	TMOD2
2541	AASS
2542	MIR3663HG
2543	TRIOBP
2544	RPN2
2545	RNF183
2546	MVB12B
2547	LINC01114
2548	DIP2A
2549	CALD1
2550	SLC13A3
2551	PCP2
2552	NDUFAB1
2553	SCAND2P
2554	KRCC1
2555	PRNP
2556	ATP6V1H
2557	HNRNPU
2558	CASR
2559	SEPTIN7P14
2560	CHAMP1
2561	KIFAP3
2562	PDE1A
2563	CALD1
2564	VPS13A
2565	TLN2
2566	TNPO3
2567	LOC101928526
2568	CDIN1
2569	PKIB
2570	ADAMTS8
2571	PTCD2
2572	LOC100506302
